input,output
-0.3148580761325759,-14.485131684507689
-0.4371456556814915,-8.14818158957118
0.2283352044566521,9.071762267238583
-0.757453225587536,-25.93897706043762
0.31735092273633597,1.0892446707035868
-0.43820143730669325,-29.15007830743989
-2.2068670954994913,-45.47817869330228
0.3685950822771125,3.510212269702394
0.7109747948581455,24.08086531063992
0.47518769779384906,-13.346463415879308
0.46565797200403236,13.272594895325948
0.1549035962020594,-11.682682646157362
-0.3466067875476209,-19.76903785983953
-1.6642564360602479,-63.539014865211875
1.2690580976875576,37.65317119240358
0.8309056578021413,32.91775609298911
-0.5231642148972904,-23.551968977210304
1.3992384201681904,19.814451495303103
0.1012697856437548,0.2959493995791158
2.1503829673811126,36.88915959222422
-0.6510564789536804,-21.973626071578586
0.36003178759974036,17.673710458599132
-0.9802743185258672,-28.212466065700642
-1.0871815907509188,-25.461158926932885
1.749241790081012,44.87221199191981
-1.5390641198540729,-37.42599955542252
0.35953229551797367,-6.501717865855863
-0.5083432327925071,-20.28200620906167
0.7659110492252689,24.20512190944975
-0.025645745936127125,9.320941080351721
-1.1205068713840005,-18.611657244453298
-0.3896555250433101,-9.281519989049652
-1.5128451152607716,-43.11589014520688
-0.37011607810475444,-9.462307071123886
0.8173055190310792,33.179430507259205
-1.01700202554413,-28.074874306236065
-0.764593898622952,-19.956604852046553
0.35136152893488404,0.7964817272375475
-0.7209996734353815,-13.531547646339488
0.20780005335113885,16.033602805579008
0.23785783828501061,-5.596757805020505
1.190705272505982,15.070047372866483
0.788570479116926,11.899983837749996
-0.044503078338053455,-0.9227868337612681
-1.054657177172913,-20.129277959605965
-0.002389025600514556,13.005461718521648
-0.3386182541020083,-31.732710464892847
0.6398839732802036,28.279945628987775
0.5622617060581323,8.999481851581663
-1.0453771305385342,-32.5145576510593
-0.33267577528589565,-14.399347128296863
0.9552466924396553,24.84947132810196
-0.5351833981652417,-16.970918740777485
-1.9241594490929896,-46.633119483534045
0.3487505938690223,10.879565126457065
-0.511965094194221,-20.90952924131311
-0.38445768500357647,0.42106899643326123
0.3972413264075336,-2.0217396931240152
1.4786857374358966,29.259626010483792
-0.5778416564893406,9.163791909655602
0.12677274472597902,6.505886475876948
-0.48137141579474935,16.273226427827595
0.49087183250951594,-8.159450206235114
-0.9323592637202481,-14.007385331602652
-0.4031289968469349,-14.04214882532682
-0.7640339696578627,-1.8940570088508863
0.5011372949374676,14.344139962576481
0.7219650574076287,-3.7402421881345234
0.31717096074155054,23.108580433937924
0.9223441482568703,15.77123030082028
0.18494595039221876,-9.118703472227555
1.0942750991001489,7.354326097341733
-0.7889890249515489,-25.469545785911436
0.9137407048596775,30.10689517570243
-0.08165155616424355,0.796071736844665
-0.37591996120915105,-16.68476939695057
0.12730328020698067,26.518606282550564
0.8917941660323877,10.457310904560138
1.3501878997225267,34.05482000746313
-0.8416715368715004,-37.417647201929995
-0.07236315822392445,-5.597033751460324
-0.24006071463865328,-12.205865945558157
0.277836156413196,-17.240415700294438
-0.5269892532991041,-5.992341751399404
-1.2231117488973633,-28.570680015356203
0.8149954430712237,13.316800100861977
1.0898461110532707,28.12247770714625
-0.7686270207784495,-18.622273836589816
0.6062886568962988,3.7208289109747525
-0.9590398006025731,-22.785384504409787
-0.4979713554723796,-18.222612585967866
1.3451017084510097,17.447379766945904
0.15420459268584072,14.350862840691173
0.5479183096073379,12.877875514883938
-1.2368377011017966,-39.31438053239971
-0.7574771053093196,-21.52984243881627
0.31287871866605876,19.038395434454063
0.753766378659703,27.163073641717588
-0.7709685285300425,1.5897011054987473
-0.15170019141369395,-10.048960843487306
-0.41395371382728313,-13.806005450588774
-0.7461352526666984,-10.45912782481176
-0.882490391596822,-25.886002712062663
-0.1217464334245328,-12.948776187740371
0.45181233874578974,7.286957630789852
1.3303169236725105,18.917083109903828
-0.5164428497021851,-8.89342447067904
0.5323378882945463,12.473947653212115
-0.34112117132031883,2.6826356435346757
-2.319847554388968,-52.86333499473526
0.40865864630465626,9.34800628083374
-0.44151223119024857,-5.051177722191596
-0.6862364377992013,-19.000788641354927
-0.9466364609859,-12.737600834026631
0.7547050088790299,20.63707074277646
-0.24150531238917375,-12.593828450677329
-0.7746600331288077,1.0414597241583614
-0.9776990052219913,-3.102326327783114
-0.8677998149261569,-21.191015390046523
0.9051715331786675,29.599057758543623
-0.3221236569774085,-10.009326648627146
0.4531586132388156,12.698446828338446
-1.247336156644393,-33.67097253443526
2.386745800499031,53.207136091361505
-0.20734969827652708,-11.895916186916114
0.45348104026746144,14.674542191863367
1.8496125662057936,38.9155942982373
-0.5465767417188724,-8.91837003532468
-0.6575172676978901,-27.006063276441942
-0.1452113325860197,-19.218146252483766
-0.2918113875232261,-9.988718601033112
0.13679032249522113,8.080437890295933
0.07299114797407072,-10.580215900091464
-0.8541429534648363,-13.452009926301628
